GenotypeID	DatasetFile
SAMN02928531	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928532	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928533	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928535	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928536	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928537	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928538	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928539	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928540	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928541	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928542	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928543	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928544	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928545	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928546	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928547	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02928548	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999518	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999519	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999522	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999523	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999530	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999531	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999532	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999533	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999534	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999535	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999536	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999537	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999538	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999539	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999540	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999541	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999543	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999544	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999545	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999546	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999547	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN02999548	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03015190	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03015192	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03015193	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03015194	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279797	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279798	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279799	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279800	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279801	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279802	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279803	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279804	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279805	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279806	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279807	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279808	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279810	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279813	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279814	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279815	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279816	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279817	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279818	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279819	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279821	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279822	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279823	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279824	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279825	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279827	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279828	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279829	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279830	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279831	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279833	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279834	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279836	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279837	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279838	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279840	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279842	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279843	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279844	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279848	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279849	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279850	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279854	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279855	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279856	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279858	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279859	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279860	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279861	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279862	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03279863	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03288805	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03288806	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03288807	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03288808	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03384141	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444497	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444498	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444499	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444500	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444502	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444503	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444504	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444505	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444506	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444508	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444509	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444510	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444511	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444512	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444513	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444514	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444515	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444516	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444517	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444518	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444519	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444520	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444521	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444522	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444523	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444524	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444525	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444526	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444527	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444528	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444529	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444530	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444531	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444532	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444533	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444534	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444535	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444536	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444537	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444538	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444539	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444540	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444541	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444542	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444543	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444544	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444545	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444546	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444547	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444549	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03444550	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651484	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651485	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651487	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651489	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651490	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651493	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651496	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
SAMN03651498	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2020-01-Freeze2dot1\2020-01-12-ENAGenotypes\13-TriTyper\ENA-Individuals.txt
